,length of time series,number of time series compared,incidence mean,incidence std,expected noise:event ratio,max lag,number of populations,individuals within populations similar,individuals across populations similar,Z score mean (v1_sigma),Z score std (v1_sigma),Z score mean (v2_sigma),Z score std (v2_sigma),raw data directory,log ratio,number_of_comparisons,v1_null_mean,v1_null_std,v2_null_mean,v2_null_std,v1 weighted Z-score,v1 p-value,v2 weighted Z-score,v2 p-value,sqrt number_of_comparisons
75,3007,13,0.181678647,0.058642834,1.06524987,52,2,TRUE,FALSE,2.83870172,1.667953096,0.458493008,0.708819714,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3007/2021_2_5_18_9_30,0.063209392,38,0.801028405,0.981347765,0.12196377,0.416551432,12.79980692,1,4.980190655,0.999999682,6.164414003
76,1667,45,0.405812171,0.012999321,1.174004066,13,9,TRUE,TRUE,1.198710417,0.821671209,0.130497003,0.594157972,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1667/2021_2_5_18_9_49,0.160420185,90,-0.05585035,0.947611116,-0.006077381,0.682775248,12.55980249,1,1.897635239,0.971127925,9.486832981
77,3431,135,0.334311344,0.062887047,0.430969623,48,9,FALSE,TRUE,2.754350638,1.030490541,0.210545486,7.16452231,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3431/2021_2_5_18_14_50,-0.841717671,945,1.051546409,1.013148378,0.10729848,7.543482658,51.66632494,1,0.42074743,0.663030239,30.7408523
78,3334,19,0.137246235,0.087458772,0.751597627,10,4,FALSE,FALSE,0.456864904,1.012310007,-0.713004286,10.24405204,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3334/2021_2_5_18_14_53,-0.285554169,53,0.178284489,1.080289588,0.028963747,12.42014322,1.877363304,0.969765841,-0.434907128,0.33181492,7.280109889
79,4912,14,0.074206026,0.030324872,0.693056309,41,5,TRUE,FALSE,5.78290262,2.241570785,1.450199845,0.877596338,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4912/2021_2_5_18_14_54,-0.366644029,15,-0.064647051,0.820247881,-0.013111941,0.304298291,27.6105102,1,18.62442986,1,3.872983346
80,1569,40,0.327166985,0.061262829,0.892932632,5,8,FALSE,TRUE,1.312949263,1.055557485,0.038886892,3.696330878,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1569/2021_2_5_18_15_8,-0.113244141,80,0.008967526,0.865637764,0.001488879,4.418365269,13.47349631,1,0.07570628,0.53017361,8.94427191
81,1705,98,0.38797654,0.011136842,1.084293416,39,7,TRUE,TRUE,1.538269304,1.041014047,0.172448123,0.833360317,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1705/2021_2_5_18_16_38,0.080928545,637,0.448598333,1.001238401,0.050624677,0.861656524,27.46803545,1,3.568341528,0.999820376,25.23885893
82,3562,84,0.2174875,0.005198673,1.114030241,18,7,TRUE,TRUE,2.143468537,1.060179496,0.278231074,0.689799473,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3562/2021_2_5_18_17_52,0.107984288,462,0.072399404,0.893414435,0.00942173,0.708615016,49.82675662,1,8.153705038,1,21.49418526
83,2486,42,0.314283799,0.050353432,1.684191233,5,3,FALSE,TRUE,1.916418176,0.921997485,0.172679207,4.988317247,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2486/2021_2_5_18_18_11,0.521285468,273,0.113763703,0.888101358,0.013739856,5.307666156,33.53754587,1,0.494776608,0.689621091,16.52271164
84,3183,152,0.115963507,0.004449819,0.398763121,45,8,TRUE,TRUE,3.421119651,1.168787964,0.628636316,0.579065458,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3183/2021_2_5_18_20_15,-0.919387721,1368,0.154363168,0.91611939,0.028344764,0.568335218,131.8887449,1,39.06615879,1,36.98648402
85,1389,23,0.03718659,0.037819467,13.77576338,42,4,FALSE,FALSE,1.298728795,0.931295821,0.42415819,2.604407119,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1389/2021_2_5_18_20_17,2.622910771,63,-0.249762318,0.934994911,-0.103270412,2.810131158,13.14527709,1,1.489729309,0.931852287,7.937253933
86,1610,45,0.151980676,0.035483383,1.125188717,39,8,TRUE,FALSE,1.877668182,1.258425902,0.349103391,0.599203188,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1610/2021_2_5_18_20_26,0.11795077,148,0.241831773,0.964737136,0.047870549,0.582452383,20.6282189,1,6.291768742,1,12.16552506
87,2880,54,0.178356481,0.008848428,0.88310903,38,9,TRUE,TRUE,2.118361185,1.011508844,0.318372444,0.752763688,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2880/2021_2_5_18_20_48,-0.124306609,135,0.21052234,0.998726434,0.032069441,0.809577589,22.19535146,1,4.108982677,0.99998013,11.61895004
88,3103,28,0.352239768,0.067393922,0.862252447,12,2,FALSE,TRUE,1.18789139,0.718081743,0.040716494,7.352673323,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3103/2021_2_5_18_21_0,-0.148207189,182,0.086125233,0.64549857,0.009456097,7.684123107,23.02660109,1,0.054882751,0.521884063,13.49073756
89,3999,98,0.187194758,0.085120418,5.722142027,17,7,FALSE,FALSE,0.828902601,1.111005249,-0.058574171,9.824682333,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3999/2021_2_5_18_22_35,1.744343216,651,0.005366753,0.982769421,0.002404932,10.17765378,21.38067282,1,-0.152870559,0.439250177,25.51470164
90,4473,30,0.224338624,0.004827018,0.20982518,41,2,TRUE,TRUE,3.307716869,1.477617776,0.402673534,0.540495294,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4473/2021_2_5_18_22_47,-1.56148057,210,0.111421441,0.758100831,0.013382324,0.518552568,61.09836493,1,10.87906211,1,14.49137675
91,2362,14,0.131668078,0.044537584,0.29000553,23,5,TRUE,FALSE,3.645610601,1.027965478,0.730938287,0.393674109,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2362/2021_2_5_18_22_48,-1.237855287,15,0.371096971,1.074465619,0.069151551,0.397231673,11.80320387,1,6.452378254,1,3.872983346
92,1696,23,0.18883306,0.034872672,0.317064206,13,2,FALSE,FALSE,3.006622608,0.664684577,0.484176741,1.465813751,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1696/2021_2_5_18_22_51,-1.148650982,121,0.393821598,0.522799522,0.064762572,1.61144993,54.97482286,1,2.862984307,0.997901643,11
93,3406,15,0.089645723,0.02241549,0.781502535,59,5,TRUE,FALSE,2.514790949,1.861689858,0.535314282,0.626857659,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3406/2021_2_5_18_22_52,-0.246536885,16,-0.151190053,1.216179723,-0.031301351,0.727985312,8.768378391,1,3.11333552,0.999075072,4
94,2179,152,0.338636144,0.064135114,1.018500481,46,8,FALSE,TRUE,1.747193701,0.925473737,0.153217098,5.882146022,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2179/2021_2_5_18_26_50,0.018331428,1368,0.730327748,0.931603668,0.083270289,6.103737096,40.37156315,1,0.423852879,0.664163444,36.98648402
95,1940,13,0.192030135,0.120844156,2.84724457,50,4,FALSE,FALSE,0.51422097,1.039597787,-1.530510759,9.467641871,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1940/2021_2_5_18_26_51,1.046351709,16,-0.070943468,0.896402567,-0.018033523,10.65676043,2.611168059,0.995488323,-0.567706198,0.285117241,4
96,2064,55,0.224894292,0.053515071,0.416593472,41,5,FALSE,TRUE,2.514502053,0.969791355,0.26292749,5.123024193,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2064/2021_2_5_18_27_11,-0.875644419,275,0.602452511,1.131228256,0.085724369,5.546103814,28.02949306,1,0.529846071,0.70189067,16.58312395
97,4580,38,0.119708113,0.043158503,0.478461265,43,9,FALSE,FALSE,2.995339419,1.243186183,0.260759456,4.431029069,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4580/2021_2_5_18_27_23,-0.737180023,71,0.324145634,0.965688121,0.047185191,5.203895773,23.30760669,1,0.345819521,0.635260823,8.426149773
98,3148,54,0.083109793,0.077916132,5.502993145,40,6,FALSE,FALSE,2.110168402,1.588202245,0.124818589,9.859927632,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3148/2021_2_5_18_27_36,1.705292152,272,0.221077256,0.97056346,0.048671924,10.1760815,32.10062054,1,0.123411252,0.549109276,16.4924225
99,1416,25,0.184265537,0.084804104,1.432101865,20,6,FALSE,FALSE,1.685439633,1.282226173,0.021378609,3.830126351,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1416/2021_2_5_18_27_39,0.359143201,45,0.430928702,1.077457694,0.071899223,4.906138002,7.810529551,1,-0.069077263,0.47246406,6.708203932
100,4600,108,0.173580918,0.005383938,0.55066346,41,6,TRUE,TRUE,2.95240259,0.921521777,0.4066399,0.568288491,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4600/2021_2_5_18_29_46,-0.596631437,918,0.09787183,0.990743409,0.013263676,0.595775828,87.29610688,1,20.00536913,1,30.29851482
101,1615,45,0.289879601,0.011105655,4.132934792,36,3,TRUE,TRUE,0.715350238,0.922508232,0.093850222,0.905240045,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1615/2021_2_5_18_29_59,1.418987758,315,0.019218343,0.969327725,0.002354931,0.939427312,12.74606635,1,1.728585386,0.958058337,17.74823935
102,4455,24,0.196567527,0.075119382,2.505632922,46,5,FALSE,FALSE,1.526985533,1.180543355,-0.135437279,6.626499191,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4455/2021_2_5_18_30_6,0.918541366,55,0.470235505,1.095143521,0.061657932,8.188361521,7.156201727,1,-0.17850912,0.42916158,7.416198487
103,2884,102,0.087494221,0.063215005,5.050500109,7,6,FALSE,TRUE,0.909512563,1.093457102,-0.187260934,10.79892453,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2884/2021_2_5_18_30_52,1.61948727,816,0.014078664,1.037864052,-0.002294269,12.20846505,24.64552883,1,-0.432790261,0.332583575,28.56571371
104,4731,24,0.349318326,0.056526804,0.802748717,27,4,FALSE,TRUE,2.290052707,1.167606948,0.138614841,4.574904813,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4731/2021_2_5_18_31_6,-0.219713544,60,0.285946232,0.85010922,0.025791891,5.314095675,18.26087947,1,0.164453723,0.565313013,7.745966692
105,1026,69,0.145111168,0.060729416,0.955353362,21,9,FALSE,FALSE,2.056219984,1.27121804,0.345246479,3.344092086,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1026/2021_2_5_18_31_24,-0.045673994,283,0.310288294,0.967831847,0.05881397,3.339356678,30.34733485,1,1.442954763,0.925483393,16.82260384
106,1372,135,0.38696685,0.012943805,1.13901502,12,9,TRUE,TRUE,0.931262741,0.934904579,0.109370299,0.67143239,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1372/2021_2_5_18_33_51,0.130163872,945,0.024647822,0.880448783,0.002883811,0.703043922,31.65444242,1,4.656160595,0.999998389,30.7408523
107,1977,14,0.145711395,0.038280809,1.609913667,37,5,TRUE,FALSE,1.435502532,1.207864954,0.261203827,0.515583426,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1977/2021_2_5_18_33_52,0.476180554,14,0.427833248,0.954171194,0.077933832,0.665993484,3.951443141,0.999961159,1.029639998,0.848410484,3.741657387
108,4012,9,0.171679406,0.118894904,0.992844063,48,2,FALSE,FALSE,1.557306582,1.397207144,-1.488895357,18.52096622,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_4012/2021_2_5_18_33_53,-0.007181663,22,1.355609021,1.066898292,0.163899951,13.29679276,0.886725029,0.81238652,-0.583020079,0.279939892,4.69041576
109,2395,42,0.197753256,0.099033895,0.914529012,20,8,FALSE,FALSE,1.539075653,0.996568686,-0.283159427,7.265788387,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2395/2021_2_5_18_34_5,-0.089346087,94,0.166436388,0.887608526,0.024412292,8.7376916,14.99335693,1,-0.341282181,0.36644558,9.695359715
110,2306,126,0.207409243,0.008360905,1.222656461,12,9,TRUE,TRUE,1.438059936,1.021318658,0.209747163,0.6892269,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2306/2021_2_5_18_35_48,0.201025919,819,0.11956571,0.927496227,0.017444598,0.721834059,40.68253735,1,7.624118835,1,28.61817604
111,1420,117,0.167515349,0.010212477,2.578703621,44,9,TRUE,TRUE,0.885201884,0.917511817,0.160663109,0.821253593,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1420/2021_2_5_18_36_47,0.9472868,702,0.133410235,0.964532192,0.024441649,0.85140235,20.65139181,1,4.239154484,0.999988782,26.4952826
112,2533,88,0.301093744,0.009528004,2.992717685,40,8,TRUE,TRUE,0.901102568,1.003646951,0.104644544,0.866701958,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2533/2021_2_5_18_38_10,1.096181899,440,0.098526081,0.931833441,0.011752821,0.92178197,18.06651883,1,2.113854768,0.982736163,20.97617696
113,2681,96,0.207004538,0.005574681,0.463076785,23,6,TRUE,TRUE,2.030804861,0.871164586,0.289759292,0.516071008,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2681/2021_2_5_18_39_23,-0.769862396,720,0.010171632,0.858106279,0.001333064,0.541875353,63.18480638,1,14.28241342,1,26.83281573
114,1596,162,0.394868344,0.012760223,1.302231604,55,9,TRUE,TRUE,1.56193309,1.170709601,0.176742331,0.722333409,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1596/2021_2_5_18_43_23,0.264079411,1377,0.699815099,1.106407305,0.079407922,0.744511832,28.91469686,1,4.851340559,0.999999387,37.10795063
115,2150,11,0.090951374,0.008342356,1.551442099,56,3,TRUE,FALSE,2.39084247,1.616946506,0.533990051,0.554203884,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2150/2021_2_5_18_43_24,0.439184885,19,0.007091918,1.080182492,0.001533064,0.693153257,9.619233638,1,3.348359361,0.999593542,4.358898944
116,2930,57,0.23947069,0.008660317,0.083516121,43,3,TRUE,TRUE,3.884102413,0.748955249,0.500971908,0.468037669,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2930/2021_2_5_18_43_56,-2.482715601,513,1.70827909,0.885065344,0.220025103,0.494684061,55.68099337,1,12.86337302,1,22.64950331
117,2072,50,0.211023166,0.091213129,0.901788521,27,9,FALSE,FALSE,2.146339653,1.229159627,0.085479381,6.311458124,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2072/2021_2_5_18_44_11,-0.103375242,139,-0.027849267,0.991714074,-0.007675798,6.321382594,25.84747962,1,0.173741005,0.568965495,11.78982612
118,2781,80,0.294920892,0.08049102,1.024855397,35,5,FALSE,TRUE,1.893359561,0.847804968,0.103493943,8.487973258,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2781/2021_2_5_18_45_22,0.024551527,600,0.592230388,0.92657066,0.06663791,8.915597703,34.39675681,1,0.101259028,0.54032758,24.49489743
119,1344,38,0.143757832,0.066754483,0.153293827,9,6,FALSE,FALSE,2.344399442,1.421254942,0.180000628,5.193712147,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1344/2021_2_5_18_45_28,-1.875398763,124,0.225859423,0.945835427,0.040321143,5.616036262,24.94203807,1,0.276957776,0.609093736,11.13552873
120,2278,104,0.32179459,0.070526839,0.97082391,32,8,FALSE,TRUE,1.991153049,1.038689793,0.143563621,6.469497828,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2278/2021_2_5_18_47_20,-0.029610177,624,0.581518287,0.929812462,0.067280279,6.841317643,37.87071749,1,0.278536589,0.609699759,24.97999199
121,2671,23,0.163967249,0.08645916,0.573046358,30,5,FALSE,FALSE,2.337937681,1.802653241,0.148531331,3.448361747,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2671/2021_2_5_18_47_23,-0.556788662,48,0.288899969,1.162366999,0.035817519,4.893686332,12.21313897,1,0.159573815,0.563391596,6.92820323
122,3891,22,0.151795519,0.061011224,2.742696223,23,5,TRUE,FALSE,2.862663908,2.267656748,0.548429044,0.649108177,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3891/2021_2_5_18_47_27,1.008941459,42,0.032529185,0.853800737,0.005605769,0.576107546,21.48202558,1,6.106319757,0.999999999,6.480740698
123,3319,95,0.142097334,0.068594581,14.64627594,14,5,FALSE,TRUE,0.34208023,0.976353787,-0.126305879,10.08612437,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_3319/2021_2_5_18_48_25,2.684186101,855,-0.016622451,0.97942235,-0.003624789,10.54795237,10.70896921,1,-0.340088953,0.36689477,29.24038303
124,2271,84,0.306383804,0.058555316,2.241672284,59,6,FALSE,TRUE,1.22596771,1.072997713,0.08775867,5.501939022,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2271/2021_2_5_18_49_34,0.807222143,546,0.346243473,0.954362341,0.040205727,5.714499298,21.53920078,1,0.194444445,0.577086054,23.36664289
125,1421,36,0.2404801,0.006016355,0.342859117,11,2,TRUE,TRUE,1.91896347,0.898280771,0.292709964,0.46536861,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_1421/2021_2_5_18_49_41,-1.070435653,306,-0.181505857,0.837843834,-0.027670944,0.498715129,43.85448136,1,11.23763181,1,17.49285568
126,2053,9,0.189045841,0.03404185,0.149954441,48,2,FALSE,FALSE,3.088913798,1.019484147,0.413906667,3.073462429,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2053/2021_2_5_18_49_42,-1.897423758,22,1.41353252,0.819306008,0.230409041,2.309876221,9.59133055,1,0.372608777,0.64528018,4.69041576
127,2405,51,0.252032123,0.068584855,6.77139733,49,3,FALSE,TRUE,0.666175677,1.148208901,-0.005596541,7.140656906,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2405/2021_2_5_18_50_4,1.912707466,408,-0.233097135,1.051794096,-0.029409648,7.461164793,17.26993951,1,0.064467305,0.52570093,20.19900988
128,2541,55,0.035404816,0.008899221,0.614272996,8,5,TRUE,FALSE,3.319196147,1.817054939,1.175085385,0.991706767,C:/Users/owen/Machine learning projects/Luc_tweet project/Results/Multiple_population_correlations/T_2541/2021_2_5_18_50_14,-0.48731583,341,-0.19487249,1.078094669,-0.075942638,0.64552563,60.19085758,1,35.78744861,1,18.46618531
